,q,I
0,0.0017190449746450683,19.091035842895508
1,0.005157134919672896,11.70762538909912
2,0.008595224851913804,10.385585784912108
3,0.012033314762843172,11.41567325592041
4,0.015471404643936391,12.098561286926268
5,0.018909494486668843,12.006516456604004
6,0.02234758428251592,11.722126960754395
7,0.025785674022953,12.499056816101074
8,0.02922376369945548,12.04645824432373
9,0.032661853303498724,11.87726879119873
10,0.03609994282655814,11.958507537841797
11,0.0395380322601091,12.784809112548828
12,0.042976121595627005,12.490761756896973
13,0.04641421082458724,12.115147590637209
14,0.049852299938465176,12.544153213500977
15,0.05329038892873622,12.1331787109375
16,0.05672847778687576,11.208048820495604
17,0.06016656650435916,12.804887771606444
18,0.06360465507266182,16.160568237304688
19,0.06704274348325913,23.407005310058597
20,0.07048083172762651,28.16787338256836
21,0.0739189197972393,34.62179946899414
22,0.07735700768357293,36.76966094970703
23,0.08079509537810275,37.15077209472656
24,0.08423318287230418,38.58480072021484
25,0.08767127015765258,42.30577087402344
26,0.0911093572256234,43.206100463867195
27,0.09454744406769201,41.40080261230469
28,0.09798553067533376,39.514324188232415
29,0.10142361704002407,42.32027053833008
30,0.10486170315323838,42.97679138183594
31,0.108299789006452,45.79274368286133
32,0.1117378745911404,48.81930923461913
33,0.11517595989877896,52.45207595825195
34,0.11861404492084304,54.810352325439446
35,0.12205212964880809,54.86621475219727
36,0.12549021407414945,55.5250129699707
37,0.12892829818834256,56.713829040527344
38,0.1323663819828628,56.27119827270508
39,0.1358044654491856,57.14896011352539
40,0.13924254857878632,58.994304656982415
41,0.1426806313631404,59.43151092529297
42,0.1461187137937232,58.63533401489258
43,0.14955679586201015,60.07820892333984
44,0.15299487755947672,61.31216430664063
45,0.1564329588775982,61.36638641357422
46,0.15987103980785003,62.08998107910156
47,0.16330912034170766,61.71299743652344
48,0.1667472004706465,61.742149353027344
49,0.17018528018614193,61.204296112060554
50,0.1736233594796693,63.13943862915039
51,0.17706143834270416,64.2908935546875
52,0.18049951676672185,64.23698425292969
53,0.18393759474319776,65.84254455566406
54,0.18737567226360735,67.87256622314453
55,0.190813749319426,67.9915771484375
56,0.1942518259021292,68.69180297851562
57,0.19768990200319217,69.16627502441406
58,0.20112797761409057,69.83203887939453
59,0.20456605272629969,70.18160247802734
60,0.20800412733129503,71.08842468261719
61,0.21144220142055195,73.06411743164062
62,0.21488027498554588,74.43624877929686
63,0.21831834801775224,73.89187622070312
64,0.22175642050864647,74.39813995361328
65,0.22519449244970408,75.48793029785155
66,0.2286325638324004,75.60860443115233
67,0.2320706346482108,77.58414459228516
68,0.2355087048886109,79.7035140991211
69,0.238946774545076,79.84950256347656
70,0.2423848436090816,78.29833984375
71,0.24582291207210305,78.3279342651367
72,0.24926097992561588,80.42797851562499
73,0.25269904716109554,82.1671142578125
74,0.2561371137700173,83.06376647949217
75,0.2595751797438568,82.54885864257811
76,0.26301324507408946,83.30609893798828
77,0.2664513097521906,83.13473510742188
78,0.26988937376963584,83.86183166503906
79,0.2733274371179004,85.03060150146483
80,0.27676549978846005,84.3637466430664
81,0.28020356177279,84.4749298095703
82,0.28364162306236573,86.79092407226561
83,0.2870796836486627,86.33132934570312
84,0.29051774352315646,87.60761260986328
85,0.29395580267732246,89.04757690429686
86,0.297393861102636,87.76467132568358
87,0.30083191879057275,88.314453125
88,0.30426997573260806,88.85853576660156
89,0.3077080319202175,90.50101470947264
90,0.3111460873448764,91.05673217773438
91,0.3145841419980602,91.26566314697264
92,0.3180221958712446,92.03057861328125
93,0.32146024895590486,93.09365081787107
94,0.32489830124351654,92.24701690673827
95,0.3283363527255551,91.1371612548828
96,0.33177440339349606,92.61483001708984
97,0.33521245323881493,94.14719390869139
98,0.33865050225298715,96.52962493896483
99,0.34208855042748815,97.53278350830078
100,0.34552659775379346,98.29594421386719
101,0.3489646442233787,99.88707733154298
102,0.35240268982771894,102.72703552246092
103,0.3558407345582903,105.87129974365234
104,0.3592787784065678,111.44639587402344
105,0.3627168213640272,118.45240783691406
106,0.3661548634221438,125.99851989746092
107,0.3695929045723932,132.4011688232422
108,0.3730309448062509,141.70712280273435
109,0.3764689841151926,152.49891662597656
110,0.37990702249069336,163.41098022460935
111,0.3833450599242292,173.90480041503906
112,0.38678309640727526,184.3675994873047
113,0.39022113193130725,195.56185913085935
114,0.39365916648780064,204.0024261474609
115,0.3970972000682309,209.8102569580078
116,0.4005352326640736,211.73223876953125
117,0.40397326426680424,208.8153381347656
118,0.40741129486789845,204.8072204589844
119,0.41084932445883177,197.05041503906247
120,0.4142873530310796,183.96278381347656
121,0.4177253805761175,174.23287963867188
122,0.4211634070854211,163.2720489501953
123,0.4246014325504658,152.0433807373047
124,0.4280394569627274,143.2151641845703
125,0.43147748031368094,135.85888671875
126,0.43491550259480255,129.17042541503906
127,0.4383535237975677,124.19992065429688
128,0.44179154391345166,119.75450897216795
129,0.44522956293393007,116.88335418701172
130,0.4486675808504786,114.30496978759764
131,0.45210559765457264,111.98471069335936
132,0.45554361333768806,110.18241119384764
133,0.4589816278913001,108.23884582519533
134,0.46241964130688445,107.77726745605467
135,0.46585765357591685,106.37368011474608
136,0.4692956646898728,104.2335205078125
137,0.4727336746402276,103.4524917602539
138,0.4761716834184572,103.1258316040039
139,0.4796096910160368,102.77959442138672
140,0.4830476974244425,101.91968536376952
141,0.4864857026351496,101.72105407714844
142,0.4899237066396336,100.03941345214844
143,0.4933617094293703,98.37420654296876
144,0.4967997109958352,98.75867462158205
145,0.5002377113305039,98.56351470947264
146,0.5036757104248522,98.50225067138672
