,q,I
0,0.0017190449746450683,9.593771934509277
1,0.005157134919672896,14.932077407836914
2,0.008595224851913804,12.241201400756836
3,0.012033314762843172,11.074177742004395
4,0.015471404643936391,12.672982215881348
5,0.018909494486668843,11.241590499877928
6,0.02234758428251592,10.435012817382812
7,0.025785674022953,10.795654296875
8,0.02922376369945548,11.208426475524902
9,0.032661853303498724,12.025213241577148
10,0.03609994282655814,13.382269859313965
11,0.0395380322601091,12.763434410095215
12,0.042976121595627005,11.407164573669432
13,0.04641421082458724,12.807944297790527
14,0.049852299938465176,13.860503196716309
15,0.05329038892873622,10.998027801513672
16,0.05672847778687576,10.427443504333496
17,0.06016656650435916,12.11088752746582
18,0.06360465507266182,13.932391166687012
19,0.06704274348325913,22.172107696533203
20,0.07048083172762651,24.04917907714844
21,0.0739189197972393,28.63584899902344
22,0.07735700768357293,36.31159591674805
23,0.08079509537810275,33.12901306152344
24,0.08423318287230418,31.3454532623291
25,0.08767127015765258,33.20427703857422
26,0.0911093572256234,31.771263122558597
27,0.09454744406769201,31.421276092529297
28,0.09798553067533376,34.533546447753906
29,0.10142361704002407,36.86849212646484
30,0.10486170315323838,35.77640914916992
31,0.108299789006452,40.251258850097656
32,0.1117378745911404,45.750293731689446
33,0.11517595989877896,46.729862213134766
34,0.11861404492084304,47.21004104614258
35,0.12205212964880809,47.18688583374024
36,0.12549021407414945,47.260623931884766
37,0.12892829818834256,49.087867736816406
38,0.1323663819828628,49.96371841430664
39,0.1358044654491856,49.56591033935546
40,0.13924254857878632,48.70627975463867
41,0.1426806313631404,49.135520935058594
42,0.1461187137937232,50.82688522338867
43,0.14955679586201015,51.52398300170898
44,0.15299487755947672,50.882766723632805
45,0.1564329588775982,51.586719512939446
46,0.15987103980785003,53.31508636474609
47,0.16330912034170766,54.09805679321289
48,0.1667472004706465,55.875347137451165
49,0.17018528018614193,56.194366455078125
50,0.1736233594796693,55.757030487060554
51,0.17706143834270416,57.34397506713867
52,0.18049951676672185,56.60297775268555
53,0.18393759474319776,57.019092559814446
54,0.18737567226360735,59.47697830200195
55,0.190813749319426,59.91809082031249
56,0.1942518259021292,59.77391815185546
57,0.19768990200319217,60.23586654663086
58,0.20112797761409057,61.047325134277344
59,0.20456605272629969,62.05354690551758
60,0.20800412733129503,62.26382446289063
61,0.21144220142055195,62.75671005249024
62,0.21488027498554588,63.83831787109375
63,0.21831834801775224,63.78419876098633
64,0.22175642050864647,64.40980529785156
65,0.22519449244970408,65.74848175048828
66,0.2286325638324004,66.628662109375
67,0.2320706346482108,67.07713317871094
68,0.2355087048886109,67.86058044433594
69,0.238946774545076,68.7269058227539
70,0.2423848436090816,68.9488296508789
71,0.24582291207210305,69.67229461669922
72,0.24926097992561588,69.83797454833984
73,0.25269904716109554,70.1645278930664
74,0.2561371137700173,71.39350891113281
75,0.2595751797438568,72.03504943847656
76,0.26301324507408946,71.46186828613281
77,0.2664513097521906,72.17235565185545
78,0.26988937376963584,72.61013793945312
79,0.2733274371179004,73.08264923095702
80,0.27676549978846005,73.35604095458984
81,0.28020356177279,73.67335510253906
82,0.28364162306236573,75.06905364990233
83,0.2870796836486627,76.19037628173827
84,0.29051774352315646,76.19537353515625
85,0.29395580267732246,75.83951568603516
86,0.297393861102636,75.07654571533203
87,0.30083191879057275,76.44457244873047
88,0.30426997573260806,77.76570129394531
89,0.3077080319202175,78.18399810791014
90,0.3111460873448764,76.53544616699217
91,0.3145841419980602,75.5681381225586
92,0.3180221958712446,76.98419952392578
93,0.32146024895590486,77.61822509765625
94,0.32489830124351654,77.88632202148438
95,0.3283363527255551,77.74364471435545
96,0.33177440339349606,78.53664398193358
97,0.33521245323881493,79.5448989868164
98,0.33865050225298715,80.81748962402342
99,0.34208855042748815,81.40678405761719
100,0.34552659775379346,82.97436523437501
101,0.3489646442233787,85.46176147460938
102,0.35240268982771894,88.60794830322266
103,0.3558407345582903,91.3172378540039
104,0.3592787784065678,95.1514892578125
105,0.3627168213640272,100.81803131103516
106,0.3661548634221438,108.29340362548828
107,0.3695929045723932,114.78055572509764
108,0.3730309448062509,122.75348663330078
109,0.3764689841151926,133.77133178710935
110,0.37990702249069336,144.67892456054688
111,0.3833450599242292,155.51620483398435
112,0.38678309640727526,166.23495483398435
113,0.39022113193130725,175.59963989257812
114,0.39365916648780064,183.461669921875
115,0.3970972000682309,188.9736785888672
116,0.4005352326640736,189.9111785888672
117,0.40397326426680424,187.1983337402344
118,0.40741129486789845,181.60629272460935
119,0.41084932445883177,174.4999847412109
120,0.4142873530310796,162.58694458007812
121,0.4177253805761175,150.98651123046875
122,0.4211634070854211,140.45748901367188
123,0.4246014325504658,129.8289794921875
124,0.4280394569627274,119.927001953125
125,0.43147748031368094,111.933349609375
126,0.43491550259480255,105.4701690673828
127,0.4383535237975677,100.53597259521484
128,0.44179154391345166,95.91227722167967
129,0.44522956293393007,93.31392669677734
130,0.4486675808504786,92.65898132324217
131,0.45210559765457264,90.1906509399414
132,0.45554361333768806,88.26717376708984
133,0.4589816278913001,86.84262084960938
134,0.46241964130688445,85.97523498535155
135,0.46585765357591685,85.4770278930664
136,0.4692956646898728,84.72376251220702
137,0.4727336746402276,84.20208740234375
138,0.4761716834184572,83.46231842041014
139,0.4796096910160368,83.14202880859375
140,0.4830476974244425,83.37543487548828
141,0.4864857026351496,82.44328308105469
142,0.4899237066396336,81.67496490478516
143,0.4933617094293703,81.47655487060547
144,0.4967997109958352,81.19883728027342
145,0.5002377113305039,80.9388427734375
146,0.5036757104248522,81.58316802978516
